biome,sample,Firmicutes,Bacteroidetes,Unassigned,Proteobacteria,Chordata,Actinobacteria,Cyanobacteria,Verrucomicrobia,Tenericutes,Fusobacteria,Euryarchaeota,Others
gut,ERR878253,0.532525153,0.011299818,0.188890209,0.002358371,0,0.263543664,0.000313884,0,0.000110284,0.000161184,0,0.000797435
gut,ERR526070,0.532097235,0.3731472,0.051563988,0.009612102,0,0.031944519,3.59E-05,0.001365458,0.000125766,0,0,0.000107799
gut,ERR2198651,0.531846512,0.233363111,0.156280483,0.053250367,0,0.021491133,3.08E-05,0.000544209,0,0.002988017,0,0.000205362
gut,ERR260218,0.531468531,0.152847153,0.258741259,0.025974026,0,0.010989011,0.001998002,0.001998002,0.011988012,0,0.003996004,0
gut,ERR525967,0.531229788,0.323985956,0.065970618,0.016215467,0,0.021181743,0.000115495,0,0.037720595,0.00023099,0.000646771,0.002702578
gut,ERR1762086,0.530694898,0.311567429,0.125479608,0.016342191,0,0.008810573,0,0.001207901,0.004831604,0,0,0.001065795
gut,ERR1135764,0.530456853,0.152284264,0.180203046,0.012690355,0,0,0.002538071,0.015228426,0.032994924,0,0,0.073604061
gut,ERR260163,0.530448478,0.086845658,0.346032698,0.003674816,0,0.00239988,0.000299985,0.01559922,0.014474276,0,0,0.000224989
gut,ERR260164,0.530402104,0.121833897,0.312363773,0.008117249,0,0.019090567,0,0.001878993,0.006163097,0,0,0.000150319
gut,SRR5983445,0.530339806,0.246879334,0.140256588,0.027739251,0.006414702,0.042475728,0.000520111,0.002600555,0.000520111,0.001213592,0,0.001040222
gut,ERR1762084,0.530242511,0.316191155,0.118330956,0.017902996,0,0.010271041,0,0.00085592,0.005420827,0,0,0.000784593
gut,ERR1135729,0.530054645,0.180327869,0.174863388,0.005464481,0,0.016393443,0,0.010928962,0.016393443,0,0.005464481,0.06010929
gut,ERR1135739,0.530014641,0.178623719,0.155197657,0.032210835,0,0.011713031,0.007320644,0.011713031,0.021961933,0,0.007320644,0.043923865
gut,ERR1135436,0.529761905,0.19059445,0.151726585,0.022193314,0,0.015334279,0.001103753,0.00764743,0.017660044,0,0.005676443,0.058301798
gut,ERR1135744,0.529644269,0.173913043,0.160079051,0.009881423,0,0.009881423,0.001976285,0.003952569,0.019762846,0,0.023715415,0.067193676
gut,ERR2560608,0.529602373,0.107425308,0.057941564,0.004613357,5.49E-05,0.008842267,0,0.290366872,0.000109842,0.000659051,0,0.000384446
gut,ERR260158,0.529212656,0.100809419,0.312435614,0.006181015,0,0.010743194,0.000883002,0.01986755,0.003090508,0,0.016335541,0.000441501
gut,ERR1611392,0.529187817,0.015228426,0.110406091,0.072335025,0,0.149746193,0,0,0,0.002538071,0.005076142,0.115482234
gut,ERR526051,0.528993574,0.250771644,0.072585134,0.015938876,0,0.063907302,0.000505996,0.005894854,0.061073724,0,0,0.000328897
gut,ERR260262,0.52895685,0.086475086,0.303277968,0.004569822,0,0.038140434,0.000263644,0.021970296,0.009930574,0,0.005360752,0.001054574
gut,ERR260167,0.528783383,0.1487636,0.283283877,0.00148368,0,0.013155292,0.001681503,0.022749753,0,0,0,9.89E-05
gut,ERR260228,0.528707291,0.082000704,0.302078197,0.029306094,0,0.033885171,0.000493131,0.002183868,0.005142656,0,0.015850652,0.000352237
gut,ERR878295,0.528704749,0.172708747,0.196150202,0.018444245,0,0.08216191,0.000389393,0,0.000207676,0.000804745,0,0.000428332
gut,ERR1135677,0.528700906,0.160120846,0.202416918,0.009063444,0,0.003021148,0,0.01510574,0.021148036,0,0.012084592,0.048338369
gut,ERR2198616,0.528534855,0.172254726,0.16837986,0.083555651,3.08E-05,0.043922841,0.000269088,0.000945652,4.61E-05,0.001353128,0,0.000707317
gut,ERR695610,0.528458057,0.379285759,0.071765144,0.007936016,0,0.007595015,0,0,0.00483601,0,3.10E-05,9.30E-05
gut,ERR675647,0.52827381,0.334821429,0.119047619,0.001488095,0,0,0,0,0.004464286,0,0,0.011904762
gut,ERR2560667,0.528102445,0.209499418,0.067054715,0.001257276,0,0.01201397,0,0.180814901,0.000791618,4.66E-05,0,0.000419092
gut,ERR1135392,0.527738497,0.179620363,0.167926683,0.007233765,0,0.002447514,0.003399326,0.009572501,0.024257587,0,0.003399326,0.074404438
gut,ERR1398155,0.527719193,0.353369856,0.062020797,0.037232261,0,0.019198433,0.000328642,0,7.02E-05,6.38E-06,0,5.42E-05
gut,ERR1135352,0.52742616,0.219409283,0.189873418,0.021097046,0,0.004219409,0,0,0.016877637,0,0,0.021097046
gut,ERR260253,0.527404833,0.088611594,0.320723424,0.018796399,0,0.008766388,0.002606223,0.004580635,0.025588375,0,0.002369294,0.000552835
gut,ERR2560607,0.527310705,0.108198433,0.056657963,0.003237598,0.000156658,0.010496084,0,0.293002611,0.000104439,0.000469974,0,0.000365535
gut,ERR1135316,0.527027027,0.27027027,0.148648649,0.027027027,0,0,0.013513514,0,0,0,0,0.013513514
gut,ERR260202,0.526973637,0.122907837,0.294734574,0.011637095,0,0.033761942,7.18E-05,0.008332735,0.000933841,0,0,0.000646505
gut,ERR260185,0.526905177,0.114746946,0.305652511,0.01672484,0,0.02045763,0,0.01473725,0,0,0.000193911,0.000581734
gut,ERR260189,0.526871123,0.0719462,0.312481883,0.005855412,0,0.02278393,0.000695693,0.009971593,0.036465882,0,0.012812337,0.000115949
gut,ERR878250,0.526808933,0.189517975,0.20976712,0.014093561,0,0.0566567,0.000964245,0,0.000204537,0.001499937,0,0.000486992
gut,ERR1135446,0.526474931,0.18699107,0.177216792,0.010421208,0,0.009577386,0.003445609,0.013079249,0.027860207,0,0.00462696,0.040306589
gut,SRR5947835,0.526368478,0.275257278,0.162695711,0.016537861,0,0.016537861,0.000480519,0.001561687,0,0.000360389,0,0.000200216
gut,ERR675593,0.526315789,0.157894737,0.210526316,0,0,0,0,0,0.105263158,0,0,0
gut,SRR1635884,0.526315789,0,0.368421053,0.052631579,0,0,0,0,0,0,0,0.052631579
gut,ERR1135675,0.525745257,0.154471545,0.208672087,0.013550136,0,0.005420054,0.005420054,0.010840108,0.035230352,0,0,0.040650407
gut,ERR1135689,0.525641026,0.198717949,0.192307692,0,0,0.006410256,0,0,0,0,0,0.076923077
gut,ERR2560557,0.525422713,0.108646121,0.05360355,0.018947116,0,0.004616861,0.003777431,0.284386617,0,0.000179878,0,0.000419715
gut,ERR1135748,0.525264395,0.207990599,0.150411281,0.03172738,0,0.008225617,0.003525264,0.004700353,0.015276146,0.001175088,0.001175088,0.05052879
gut,ERR1135469,0.524982714,0.156525268,0.183011154,0.010176472,0,0.003156661,0.003397168,0.011303851,0.030409163,0,0.002390043,0.074647506
gut,ERR878280,0.524942301,0.175948897,0.221416408,0.015092448,0,0.060404367,0.000553217,0,0.000164236,0.000803893,0,0.000674233
gut,ERR1135260,0.524590164,0.098360656,0.245901639,0.016393443,0,0,0,0.049180328,0.049180328,0,0.016393443,0
gut,ERR878292,0.524455855,0.04992336,0.1934626,0.002007971,0,0.228770693,0.000321888,0,0.000130288,7.66E-06,0,0.000919681
gut,ERR1135444,0.524416253,0.189499488,0.161800958,0.025538044,0,0.00866964,0.005221173,0.00678614,0.026341301,0,0.005207323,0.04651968
gut,SRR5983347,0.524274213,0.286097654,0.15383543,0.00634301,6.97E-05,0.026731258,0.000766738,0.001394068,3.49E-05,3.49E-05,0,0.00041822
gut,ERR1135423,0.524271305,0.197396722,0.154472298,0.020933768,0,0.005247349,0.00218794,0.005173181,0.021007936,0,0.011978046,0.057331454
gut,SRR5983451,0.524173938,0.091331712,0.170218853,0.157774281,0,0.027678444,0,0.027893005,0,7.15E-05,0,0.000858246
gut,ERR878263,0.523535846,0.104879874,0.184832668,0.00888471,0,0.176734725,0.00016311,0,0.00016311,0.000355005,0,0.000450952
gut,ERR260176,0.523217789,0.177894048,0.252172288,0.007194245,0,0.023918528,9.34E-05,0,0.008595721,0,0.006820518,9.34E-05
gut,ERR1135459,0.523060986,0.192331092,0.16003749,0.01287469,0,0.004735518,0.002367759,0.011000214,0.025140997,0,0.003041913,0.065409343
gut,ERR2560666,0.522720552,0.208871365,0.069590931,0.001872844,0,0.013701331,0,0.181370133,0.001478561,0,0,0.000394283
gut,ERR1135678,0.522522523,0.186186186,0.21021021,0.006006006,0,0.003003003,0,0.006006006,0.015015015,0,0.012012012,0.039039039
gut,ERR1135701,0.522522523,0.148648649,0.175675676,0.004504505,0,0,0.004504505,0.013513514,0.018018018,0,0,0.112612613
gut,ERR878270,0.522463438,0.059966799,0.185622932,0.005389355,0,0.225213061,0.000163668,0,0.000128596,5.26E-05,0,0.000999544
gut,ERR1135428,0.522411892,0.201916131,0.170170703,0.019503479,0,0.005094476,0.003611755,0.016462001,0.016804167,7.60E-05,0.003041478,0.040907881
gut,ERR260210,0.522335423,0.105799373,0.30854232,0.011206897,0,0.035579937,0,0.00023511,0.009404389,0,0.005721003,0.001175549
gut,ERR260200,0.522142122,0.093172593,0.31483613,0.006058036,0,0.010662143,0.000424063,0.011328527,0.0302296,0,0.010783304,0.000363482
gut,ERR2560668,0.522115973,0.206792595,0.068773847,0.002025531,0,0.014272929,0,0.185077017,0.000800791,4.71E-05,0,9.42E-05
gut,ERR1762087,0.522046561,0.264358615,0.127343073,0.020412247,0,0.006603962,0.000266827,0.058568474,0.000133413,0,0,0.000266827
gut,ERR260193,0.521496276,0.11069736,0.290115098,0.017857143,0,0.020649966,8.46E-05,0.023104265,0.009901828,0,0.006008802,8.46E-05
gut,ERR525995,0.521487513,0.123403061,0.080662018,0.230115276,0,0.009359352,0.000265182,0.000358775,0.029310372,1.56E-05,0.000311978,0.004710874
gut,ERR1762089,0.521419009,0.2708166,0.126773762,0.018607764,0,0.005890228,6.69E-05,0.056091031,0.000133869,0,0,0.000200803
gut,ERR1762088,0.521379589,0.266169154,0.128546457,0.016807853,0,0.007664381,6.72E-05,0.058760253,6.72E-05,0,0,0.000537851
gut,ERR525844,0.521374529,0.357475815,0.06256588,0.045091471,0,0.013023822,0.000327938,0,7.03E-05,0,0,7.03E-05
gut,ERR1135456,0.52117441,0.165706125,0.166879176,0.065758828,0,0.00603526,0.002074089,0.005933255,0.015062648,6.80E-05,0.005610241,0.045697965
gut,ERR1135262,0.521126761,0.211267606,0.225352113,0.014084507,0,0.014084507,0,0,0,0,0,0.014084507
gut,ERR1614725,0.520990832,0.385877433,0.091844941,0,0,0.000321699,0.000160849,0,0.000160849,0,0,0.000643397
gut,ERR2059945,0.520800701,0.279582951,0.111652395,0.011247352,0,0.063530288,0.000200106,0.004209132,0.000779724,0,0,0.00799735
gut,ERR1855547,0.520753034,0.252620011,0.186633963,0.009827032,0,0.015369668,0.000191125,9.56E-05,0.005319657,0,0.003711018,0.005478928
gut,ERR695611,0.520600353,0.387515532,0.072460925,0.007389968,0,0.006474397,6.54E-05,6.54E-05,0.005297234,0,6.54E-05,6.54E-05
gut,ERR260188,0.520485919,0.101490889,0.323578134,0.008117062,0,0.012589729,0.000110436,0.009276643,0.023136389,0,0.001104362,0.000110436
gut,ERR260174,0.52013872,0.121014845,0.310963738,0.021173035,0,0.001825262,0,0.00857873,0.010403991,0,0.004563154,0.001338525
gut,ERR1762085,0.520107809,0.323427193,0.122065395,0.01617136,0,0.010426271,0,0.00141854,0.005603234,0,0,0.000780197
gut,SRR5947840,0.519832769,0.294520075,0.152822887,0.006530302,0,0.022907885,0.000656485,0.001693041,6.91E-05,0,0,0.000967452
gut,ERR260232,0.519774011,0.147812377,0.285639206,0.006700828,0,0.014321377,0.000131389,0,0.021022205,0,0.004598607,0
gut,ERR260170,0.519747899,0.18394958,0.260252101,0.008823529,0,0.026218487,8.40E-05,0.000756303,0.000168067,0,0,0
gut,ERR260183,0.519687421,0.056516259,0.347970759,0.004487018,0,0.019006806,0.000504159,0.000957903,0.025812957,0,0.020973027,0.00408369
gut,ERR878258,0.519558117,0.134353928,0.193977703,0.014886955,0,0.134759015,0.000160347,0,0.000219422,0.001535956,0,0.000548556
gut,ERR1744185,0.519253532,0.359508399,0.115042688,0.003047322,0,0.002342156,0.00022666,0,0.000453321,0,0,0.000125922
gut,ERR1398128,0.519149826,0.409149168,0.037033452,0.029300724,0,0.004034803,0.000484021,0,3.87E-06,7.74E-06,0,0.000836389
gut,ERR1135385,0.518892176,0.178529854,0.178857254,0.007117912,0,0.004183441,0.002473687,0.006911772,0.034886259,1.21E-05,0.012077412,0.056058107
gut,ERR260274,0.518518519,0.296296296,0.148148148,0,0,0,0,0,0.037037037,0,0,0
gut,ERR1614727,0.518437077,0.38514885,0.094722598,0.000507442,0,0.000338295,0.000169147,0,0.000338295,0,0,0.000338295
gut,ERR525964,0.518262528,0.389262945,0.0456017,0.042562911,0,0.004190749,1.99E-05,1.99E-05,3.97E-05,0,0,3.97E-05
gut,SRR5983283,0.51821608,0.010050251,0.332286432,0.10678392,0.02638191,0.001884422,0,0.001256281,0,0.001884422,0,0.001256281
gut,ERR1614724,0.518197574,0.386639357,0.093902631,0.000157555,0,0.000157555,0,0,0.000630219,0,0,0.00031511
gut,ERR1135461,0.518120085,0.232179916,0.157059563,0.015713015,0,0.003698841,0.003571782,0.010912993,0.011872997,0.000254119,0.00327531,0.04334138
gut,ERR1135686,0.517730496,0.106382979,0.226950355,0.014184397,0,0,0.007092199,0.007092199,0.028368794,0,0,0.092198582
gut,ERR1135688,0.517730496,0.170212766,0.19858156,0.021276596,0,0.007092199,0.007092199,0.007092199,0.007092199,0,0,0.063829787
gut,ERR260219,0.517663876,0.197263631,0.240759649,0.028997345,0,0.00183786,0,0.005309373,0.00183786,0.000204207,0,0.0061262
gut,ERR1135687,0.517006803,0.176870748,0.210884354,0.020408163,0,0,0,0.013605442,0,0,0.006802721,0.054421769
gut,ERR526076,0.51696014,0.397449497,0.051151498,0.007378073,0,0.023430686,0.003017231,0,0.00044787,9.43E-05,0,7.07E-05
gut,ERR1398130,0.516809363,0.362941568,0.070575879,0.015707494,0,0.008824329,0.000215685,0.003704155,0.020546339,0,0.000225063,0.000450125
gut,ERR878294,0.516803363,0.14748821,0.188968628,0.073744105,0,0.072042239,7.18E-05,0,0.000174287,6.15E-05,0,0.000645889
gut,ERR525717,0.516233007,0.297037309,0.056765423,0.127375664,0,0.00133605,3.34E-05,0.001135642,0,1.67E-05,0,6.68E-05
gut,ERR1135189,0.516129032,0.064516129,0.258064516,0.032258065,0,0,0,0,0,0,0,0.129032258
gut,ERR1135722,0.515837104,0.20361991,0.158371041,0.013574661,0,0,0.004524887,0.013574661,0.031674208,0,0.004524887,0.054298643
gut,ERR525893,0.515795365,0.383006233,0.055925433,0.021671588,0,0.022018951,0.000192979,0.000849109,0.000250873,0,5.79E-05,0.000231575
gut,ERR878245,0.515499653,0.190914793,0.205638639,0.020347078,0,0.066125252,6.60E-05,1.10E-05,0.000132052,0.000726288,0,0.000539214
gut,ERR1762090,0.515110449,0.270226318,0.128879252,0.018227402,0,0.008334463,6.78E-05,0.058815558,0.00013552,0,0,0.00020328
gut,ERR525931,0.514972145,0.397060287,0.052079188,0.023154596,0,0.002437326,0.009052925,0,0.000174095,0,0,0.001069439
gut,ERR675522,0.514583333,0.24375,0.104166667,0.0375,0,0.008333333,0,0.075,0,0,0,0.016666667
gut,ERR526039,0.513664155,0.164772727,0.049021122,0.097501853,0,0.100728755,7.72E-05,0.065495306,0.001899086,0,0.004168725,0.002671072
gut,ERR1135404,0.513606331,0.183414834,0.168595319,0.012001195,0,0.005300683,0.003210273,0.014688865,0.014894173,0,0.007073799,0.077214528
gut,SRR5983443,0.51273969,0.219332808,0.137903861,0.012083005,0.003152088,0.109535067,0.000262674,0.002364066,0.000262674,0,0,0.002364066
gut,ERR1135460,0.512332112,0.197959184,0.178911565,0.019326705,0,0.009017966,0.004587476,0.017006803,0.018454561,3.49E-05,0.007779522,0.03458922
gut,SRR5983370,0.512247936,0.29273244,0.178102585,0.001488699,0.009744214,0.004060089,0.000270673,0.000676682,0,0.000270673,0,0.000406009
gut,ERR1135690,0.512195122,0.243902439,0.154471545,0.016260163,0,0.008130081,0,0.024390244,0.024390244,0,0,0.016260163
gut,ERR1135427,0.512042056,0.199070867,0.172989934,0.020946249,0,0.005623701,0.004278903,0.016748849,0.020864746,8.15E-05,0.003178614,0.044174579
gut,ERR505103,0.511826822,0.191763464,0.281098205,0.013199578,0,0.001372756,0.000527983,0,0,0,0,0.000211193
gut,ERR2198646,0.511769864,0.265131076,0.13696659,0.021145285,0,0.061727146,2.25E-05,0.001719951,2.25E-05,0.00096677,0,0.000528351
gut,ERR1398123,0.510645085,0.332128182,0.043210767,0.113545045,0,0.000174696,3.80E-05,0,7.60E-06,0.00015191,0,9.87E-05
gut,ERR260250,0.510445741,0.148608644,0.265668612,0.023598072,0,0.004567369,0.002199103,0.023259748,0.021314387,0,0,0.000338324
gut,ERR1135413,0.510375162,0.20263342,0.150322037,0.047427274,0,0.011824686,0.002570584,0.007611785,0.018322551,4.28E-05,0.010782172,0.038087486
gut,ERR1744183,0.510076259,0.243412522,0.174889568,0.07111619,0,0.000175813,0.000263719,2.20E-05,0,0,0,4.40E-05
gut,ERR1135706,0.51,0.176666667,0.2,0.013333333,0,0.013333333,0,0.01,0.003333333,0,0.01,0.063333333
gut,ERR1135723,0.51,0.275,0.135,0.01,0,0.005,0,0.03,0.01,0,0,0.025
gut,ERR1135330,0.50877193,0.292397661,0.128654971,0.01754386,0,0.005847953,0,0.011695906,0.011695906,0,0,0.023391813
gut,ERR878291,0.508762079,0.195927776,0.190726676,0.011781278,0,0.091551169,0.000236414,9.85E-06,0.000197011,0.000275816,0,0.000531931
gut,ERR1135432,0.508529946,0.198478956,0.169561836,0.018892058,0,0.007311382,0.002246997,0.00802005,0.024907095,0,0.004614986,0.057436695
gut,ERR1398238,0.50852518,0.414316547,0.043255396,0.032814748,0,0.000710432,0.000179856,8.99E-06,0,8.09E-05,0,0.000107914
gut,ERR1778887,0.508355238,0.037645513,0.24483665,0.047221179,0,0.053135561,9.39E-05,0,0.000187758,0.010138941,0.023094255,0.075291025
gut,ERR1135726,0.508342603,0.179087875,0.172413793,0.034482759,0,0.014460512,0.003337041,0.016685206,0.013348165,0,0.007786429,0.050055617
gut,ERR1719046,0.508261359,0.037645513,0.245024409,0.047221179,0,0.053135561,9.39E-05,0,0.000187758,0.010138941,0.023000376,0.075291025
gut,ERR675549,0.507936508,0.285714286,0.063492063,0.015873016,0,0,0,0,0.126984127,0,0,0
gut,ERR260263,0.506731406,0.107426617,0.33794968,0.012248952,0,0.01688369,0.000220702,0.009766056,0.003972633,0.000165526,0.003862282,0.000772456
gut,SRR5947815,0.506613206,0.366902729,0.07732764,0.012132889,0.000729015,0.03499271,0.00041658,0.000572797,0,5.21E-05,0,0.000260362
gut,ERR525779,0.506536596,0.114709469,0.061707739,0.176020191,0,0.125740862,0.000453733,0.010322434,0.003800017,0,0,0.000708958
gut,ERR695599,0.506503578,0.392505904,0.064295534,0.026437308,0,0.003912722,0.003842222,0.000845994,0.000810744,0,0,0.000845994
gut,SRR5983476,0.506074713,0.298399001,0.153968434,0.019189281,0,0.017372545,0.000227092,0.001476099,0,0.000113546,0,0.003179289
gut,ERR1135382,0.506027379,0.169379555,0.17331608,0.02553974,0,0.006292992,0.004535858,0.014288633,0.019859702,0,0.012395287,0.068364776
gut,ERR1398221,0.505976204,0.381859746,0.064625758,0.013356578,0,0.000244204,0.028537899,6.78E-06,0.005107924,4.07E-05,0,0.000244204
gut,ERR695598,0.505568018,0.390522352,0.065934946,0.026398013,0,0.004446403,0.004005768,0.000961384,0.001321904,8.01E-05,0,0.000761096
gut,ERR1135702,0.504918033,0.26557377,0.144262295,0.029508197,0,0.006557377,0.003278689,0.006557377,0.013114754,0,0,0.026229508
gut,ERR525953,0.504914028,0.403732753,0.050991393,0.012709681,0,0.027022385,0.000400756,0,5.73E-05,0,0,0.000171752
gut,SRR5947820,0.504579366,0.334627282,0.135045794,0.010068539,0,0.013586462,0.000333596,0.001152423,0,9.10E-05,0,0.000515558
gut,ERR1398080,0.504317564,0.416913217,0.05328506,0.021703156,0,0.000481401,1.00E-05,0.000802335,0.0023368,0,0,0.000150438
gut,ERR878289,0.504008185,0.231640326,0.168681521,0.01757244,0,0.076130686,0.000238405,0,0.000288073,0.000705282,0,0.000735082
gut,ERR1135755,0.503937008,0.208661417,0.18503937,0.027559055,0,0.007874016,0,0.023622047,0.015748031,0,0.007874016,0.019685039
gut,ERR526003,0.503807438,0.287070359,0.059302144,0.139206175,0,0.008658009,0.000130392,0.001069212,0.000495488,0,0,0.000260783
gut,ERR1135388,0.503718647,0.162385956,0.191111379,0.024886333,0,0.003026106,0.003477763,0.012420584,0.021875282,0,0.01220981,0.064888139
gut,ERR525921,0.503716034,0.00011681,0.055937623,0.063165272,0,0.376071371,0.00055485,1.46E-05,5.84E-05,0,0,0.000365033
gut,ERR525824,0.503620389,0.280719406,0.051619742,0.134825808,0,0.011175593,1.80E-05,0,0,0.01791329,0,0.000107803
gut,ERR878242,0.503511686,0.03945894,0.230470626,0.003981911,0,0.220635905,0.000290139,0,0.00023011,0.000630303,0,0.000790379
gut,ERR2560585,0.503475354,0.037618719,0.053748607,0.000689765,0,0.009391415,0,0.394386374,0,0.000636706,0,5.31E-05
gut,SRR5983307,0.503069889,0.366557805,0.082429784,0.011038537,0.003069889,0.031156107,0.000914435,0.000849118,6.53E-05,0.000130634,0,0.000718485
gut,ERR1135424,0.502662027,0.173344041,0.18338241,0.01659677,0,0.010603492,0.002260492,0.006484043,0.02493977,0,0.00878915,0.070937807
gut,ERR1611395,0.502292076,0.012442698,0.122462344,0.083169614,0,0.090373281,0,0,0.000654879,0.006548788,0.043222004,0.138834316
gut,ERR1855549,0.501710466,0.225912576,0.20259519,0.01912314,0,0.016921161,0.00087817,0.000301461,0.004364637,0,0.006409332,0.021783865
gut,ERR2560586,0.501383399,0.044614625,0.0506917,0.000592885,0,0.009337945,0,0.392687747,4.94E-05,0.000395257,0,0.000247036
gut,ERR1135683,0.501369863,0.18630137,0.189041096,0.024657534,0,0,0,0.016438356,0.010958904,0,0.016438356,0.054794521
